交易时间,股票代码,股票名称,交易方向,成交价格,成交数量,成交金额,手续费,印花税,交易原因
2024-10-28 00:00:00,601126,601126,BUY,18.258239999999997,26033,475316.7619199999,142.59502857599995,0.0,RSI超卖
2024-10-29 00:00:00,601126,601126,SELL,18.46152,26033,480608.75016,144.18262504799998,480.60875016,风险控制卖出
2024-10-30 00:00:00,000921,000921,BUY,28.948919999999998,16493,477454.53755999997,143.23636126799997,0.0,RSI超卖
2024-10-31 00:00:00,000921,000921,SELL,27.972,16493,461342.196,138.40265879999998,461.342196,风险控制卖出
2024-11-05 00:00:00,000157,000157,BUY,7.397389999999999,63464,469467.9589599999,140.84038768799996,0.0,MA5上穿MA20
2024-11-05 00:00:00,000625,000625,BUY,14.304289999999998,17215,246248.35234999997,73.87450570499999,0.0,MA5上穿MA20
2024-11-05 00:00:00,600221,600221,BUY,1.84184,70128,129164.55552,38.74936665599999,0.0,MA5上穿MA20
2024-11-05 00:00:00,002423,002423,BUY,19.3193,3506,67733.46579999999,20.320039739999995,0.0,MA5上穿MA20
2024-11-05 00:00:00,002456,002456,BUY,17.3173,2052,35535.0996,10.66052988,0.0,MA5上穿MA20
2024-11-05 00:00:00,002583,002583,BUY,22.342319999999997,834,18633.49488,5.590048463999999,0.0,MA5上穿MA20
2024-11-05 00:00:00,600031,600031,BUY,18.858839999999997,519,9787.737959999999,5.0,0.0,MA5上穿MA20
2024-11-05 00:00:00,600406,600406,BUY,27.026999999999997,190,5135.129999999999,5.0,0.0,MA5上穿MA20
2024-11-05 00:00:00,600839,600839,BUY,14.444429999999999,186,2686.66398,5.0,0.0,MA5上穿MA20
2024-11-06 00:00:00,000157,000157,SELL,7.3726199999999995,63464,467895.95567999996,140.36878670399997,467.89595568,风险控制卖出
2024-11-06 00:00:00,002423,002423,SELL,18.09189,3506,63430.166339999996,19.029049901999997,63.43016634,风险控制卖出
2024-11-06 00:00:00,600839,600839,SELL,13.22676,186,2460.17736,5.0,2.4601773600000003,风险控制卖出
2024-11-06 00:00:00,000157,000157,BUY,7.387379999999999,34492,254805.51095999999,76.44165328799998,0.0,MA5上穿MA20
2024-11-06 00:00:00,000625,000625,BUY,14.39438,9285,133651.8183,40.09554549,0.0,MA5上穿MA20
2024-11-06 00:00:00,600221,600221,BUY,2.02202,34670,70103.4334,21.031030019999996,0.0,MA5上穿MA20
2024-11-06 00:00:00,002423,002423,BUY,18.128109999999996,2028,36763.80707999999,11.029142123999996,0.0,MA5上穿MA20
2024-11-06 00:00:00,002456,002456,BUY,16.6166,1161,19291.8726,5.787561779999999,0.0,MA5上穿MA20
2024-11-06 00:00:00,002583,002583,BUY,23.25323,435,10115.15505,5.0,0.0,MA5上穿MA20
2024-11-06 00:00:00,600031,600031,BUY,18.558539999999997,286,5307.742439999999,5.0,0.0,MA5上穿MA20
2024-11-06 00:00:00,600406,600406,BUY,26.856829999999995,103,2766.2534899999996,5.0,0.0,MA5上穿MA20
2024-11-06 00:00:00,600839,600839,BUY,13.253239999999998,110,1457.8564,5.0,0.0,MA5上穿MA20
2024-11-07 00:00:00,000625,000625,SELL,14.35563,26500,380424.195,114.1272585,380.424195,风险控制卖出
2024-11-07 00:00:00,600221,600221,SELL,2.2177800000000003,104798,232418.90844000003,69.725672532,232.41890844000002,风险控制卖出
2024-11-07 00:00:00,002456,002456,SELL,15.74424,3213,50586.24312,15.175872935999998,50.58624312,风险控制卖出
2024-11-07 00:00:00,002583,002583,SELL,20.88909,1269,26508.25521,7.952476562999999,26.50825521,风险控制卖出
2024-11-07 00:00:00,000157,000157,BUY,7.557549999999999,43439,328292.41445,98.48772433499998,0.0,MA5上穿MA20
2024-11-07 00:00:00,000625,000625,BUY,14.384369999999997,11971,172195.29326999997,51.65858798099998,0.0,MA5上穿MA20
2024-11-07 00:00:00,600221,600221,BUY,2.22222,40646,90324.35412,27.097306235999998,0.0,MA5上穿MA20
2024-11-07 00:00:00,002423,002423,BUY,18.408389999999997,2573,47364.787469999996,14.209436240999997,0.0,MA5上穿MA20
2024-11-07 00:00:00,002456,002456,BUY,15.775759999999998,1575,24846.821999999996,7.454046599999998,0.0,MA5上穿MA20
2024-11-07 00:00:00,002583,002583,BUY,20.930909999999997,623,13039.956929999998,5.0,0.0,MA5上穿MA20
2024-11-07 00:00:00,600031,600031,BUY,18.858839999999997,362,6826.9000799999985,5.0,0.0,MA5上穿MA20
2024-11-07 00:00:00,600406,600406,BUY,27.28726,131,3574.63106,5.0,0.0,MA5上穿MA20
2024-11-07 00:00:00,600839,600839,BUY,13.273259999999999,142,1884.8029199999999,5.0,0.0,MA5上穿MA20
2024-11-08 00:00:00,000157,000157,SELL,7.4225699999999994,77931,578448.30267,173.53449080099998,578.44830267,风险控制卖出
2024-11-08 00:00:00,000157,000157,BUY,7.437429999999999,37054,275586.53121999995,82.67595936599997,0.0,MA5上穿MA20
2024-11-08 00:00:00,000625,000625,BUY,14.154139999999998,10213,144556.23182,43.36686954599999,0.0,MA5上穿MA20
2024-11-08 00:00:00,600221,600221,BUY,2.23223,33968,75824.38864,22.747316592,0.0,MA5上穿MA20
2024-11-08 00:00:00,600988,600988,BUY,17.597579999999997,2260,39770.53079999999,11.931159239999998,0.0,RSI超卖
2024-11-08 00:00:00,002475,002475,BUY,40.34029999999999,517,20855.935099999995,6.256780529999998,0.0,RSI超卖
2024-11-08 00:00:00,002423,002423,BUY,18.08807,605,10943.28235,5.0,0.0,MA5上穿MA20
2024-11-08 00:00:00,601126,601126,BUY,18.828809999999997,304,5723.958239999999,5.0,0.0,MA5上穿MA20
2024-11-08 00:00:00,000921,000921,BUY,31.6316,95,3005.002,5.0,0.0,MA5上穿MA20
2024-11-08 00:00:00,002456,002456,BUY,17.357339999999997,91,1579.5179399999997,5.0,0.0,MA5上穿MA20
2024-11-08 00:00:00,002583,002583,BUY,20.990969999999997,39,818.6478299999999,5.0,0.0,MA5上穿MA20
2024-11-08 00:00:00,600031,600031,BUY,18.5185,23,425.9255,5.0,0.0,MA5上穿MA20
2024-11-08 00:00:00,600406,600406,BUY,27.327299999999997,8,218.61839999999998,5.0,0.0,MA5上穿MA20
2024-11-08 00:00:00,600839,600839,BUY,13.453439999999999,9,121.08095999999999,5.0,0.0,MA5上穿MA20
2024-11-11 00:00:00,000625,000625,SELL,15.534450000000001,22184,344616.23880000005,103.38487164,344.6162388000001,风险控制卖出
2024-11-11 00:00:00,600221,600221,SELL,2.00799,74614,149824.16586,44.947249758,149.82416586000002,风险控制卖出
2024-11-11 00:00:00,000157,000157,BUY,7.397389999999999,31739,234785.76120999997,70.43572836299998,0.0,MA5上穿MA20
2024-11-11 00:00:00,000625,000625,BUY,15.565549999999998,7912,123154.63159999998,36.94638947999999,0.0,MA5上穿MA20
2024-11-11 00:00:00,600221,600221,BUY,2.0120099999999996,32106,64597.593059999985,19.379277917999993,0.0,MA5上穿MA20
2024-11-11 00:00:00,600988,600988,BUY,17.357339999999997,1952,33881.52767999999,10.164458303999997,0.0,RSI超卖
2024-11-11 00:00:00,002475,002475,BUY,40.7407,436,17762.9452,5.328883559999999,0.0,RSI超卖
2024-11-11 00:00:00,002423,002423,BUY,18.52851,503,9319.84053,5.0,0.0,MA5上穿MA20
2024-11-11 00:00:00,601126,601126,BUY,18.858839999999997,259,4884.439559999999,5.0,0.0,MA5上穿MA20
2024-11-11 00:00:00,000921,000921,BUY,30.730699999999995,83,2550.6480999999994,5.0,0.0,MA5上穿MA20
2024-11-11 00:00:00,002456,002456,BUY,17.147129999999997,79,1354.6232699999998,5.0,0.0,MA5上穿MA20
2024-11-11 00:00:00,002583,002583,BUY,20.97095,33,692.04135,5.0,0.0,MA5上穿MA20
2024-11-11 00:00:00,600031,600031,BUY,18.598579999999995,20,371.9715999999999,5.0,0.0,MA5上穿MA20
2024-11-11 00:00:00,600406,600406,BUY,27.047019999999996,7,189.32913999999997,5.0,0.0,MA5上穿MA20
2024-11-11 00:00:00,600839,600839,BUY,12.99298,8,103.94384,5.0,0.0,MA5上穿MA20
2024-11-12 00:00:00,002456,002456,SELL,18.601380000000002,1745,32459.408100000004,9.73782243,32.459408100000005,风险控制卖出
2024-11-12 00:00:00,000157,000157,SELL,7.2727200000000005,68793,500312.22696000006,150.09366808800002,500.3122269600001,风险控制卖出
2024-11-12 00:00:00,000157,000157,BUY,7.287279999999999,34714,252970.63791999998,75.89119137599998,0.0,MA5上穿MA20
2024-11-12 00:00:00,000625,000625,BUY,15.465449999999997,8579,132678.09554999997,39.803428664999984,0.0,MA5上穿MA20
2024-11-12 00:00:00,600221,600221,BUY,1.9519499999999996,35659,69604.58504999998,20.88137551499999,0.0,MA5上穿MA20
2024-11-12 00:00:00,600988,600988,BUY,17.017,2145,36501.465,10.950439499999998,0.0,RSI超卖
2024-11-12 00:00:00,002475,002475,BUY,41.58154,460,19127.5084,5.738252519999999,0.0,RSI超卖
2024-11-12 00:00:00,002423,002423,BUY,17.807789999999997,564,10043.593559999998,5.0,0.0,MA5上穿MA20
2024-11-12 00:00:00,601126,601126,BUY,18.218199999999996,289,5265.059799999999,5.0,0.0,MA5上穿MA20
2024-11-12 00:00:00,000921,000921,BUY,31.311279999999996,88,2755.3926399999996,5.0,0.0,MA5上穿MA20
2024-11-12 00:00:00,002456,002456,BUY,18.63862,78,1453.81236,5.0,0.0,MA5上穿MA20
2024-11-12 00:00:00,002583,002583,BUY,22.38236,34,761.00024,5.0,0.0,MA5上穿MA20
2024-11-12 00:00:00,600031,600031,BUY,18.26825,22,401.90149999999994,5.0,0.0,MA5上穿MA20
2024-11-12 00:00:00,600406,600406,BUY,26.266239999999996,8,210.12991999999997,5.0,0.0,MA5上穿MA20
2024-11-12 00:00:00,600839,600839,BUY,13.32331,8,106.58648,5.0,0.0,MA5上穿MA20
2024-11-13 00:00:00,600221,600221,SELL,1.86813,67765,126593.82945,37.978148835,126.59382945,风险控制卖出
2024-11-13 00:00:00,002456,002456,SELL,17.14284,78,1337.14152,5.0,1.3371415199999999,风险控制卖出
2024-11-13 00:00:00,000157,000157,BUY,7.307299999999999,8318,60782.12139999999,18.234636419999994,0.0,MA5上穿MA20
2024-11-13 00:00:00,000625,000625,BUY,15.085069999999998,2113,31874.752909999996,9.562425872999999,0.0,MA5上穿MA20
2024-11-13 00:00:00,600221,600221,BUY,1.87187,8938,16730.77406,5.019232217999999,0.0,MA5上穿MA20
2024-11-13 00:00:00,600988,600988,BUY,17.19718,510,8770.5618,5.0,0.0,RSI超卖
2024-11-13 00:00:00,002423,002423,BUY,17.757739999999995,259,4599.254659999999,5.0,0.0,MA5上穿MA20
2024-11-13 00:00:00,601126,601126,BUY,18.408389999999997,131,2411.49909,5.0,0.0,MA5上穿MA20
2024-11-13 00:00:00,000921,000921,BUY,30.920889999999996,41,1267.7564899999998,5.0,0.0,MA5上穿MA20
2024-11-13 00:00:00,002456,002456,BUY,17.177159999999997,38,652.7320799999999,5.0,0.0,MA5上穿MA20
2024-11-13 00:00:00,002583,002583,BUY,21.381359999999997,16,342.10175999999996,5.0,0.0,MA5上穿MA20
2024-11-13 00:00:00,600031,600031,BUY,18.54853,10,185.4853,5.0,0.0,MA5上穿MA20
2024-11-13 00:00:00,600406,600406,BUY,26.926899999999996,3,80.7807,5.0,0.0,MA5上穿MA20
2024-11-13 00:00:00,600839,600839,BUY,13.183169999999999,4,52.732679999999995,5.0,0.0,MA5上穿MA20
2024-11-14 00:00:00,002423,002423,SELL,16.86312,6532,110149.89983999998,33.044969951999995,110.14989983999999,风险控制卖出
2024-11-14 00:00:00,000625,000625,SELL,14.50548,18604,269859.94992,80.95798497599999,269.85994991999996,风险控制卖出
2024-11-14 00:00:00,000157,000157,SELL,7.16283,43032,308230.90056,92.46927016799998,308.23090056,风险控制卖出
2024-11-14 00:00:00,600221,600221,SELL,1.72827,8938,15447.277259999999,5.0,15.44727726,风险控制卖出
2024-11-14 00:00:00,002456,002456,SELL,16.153830000000003,38,613.8455400000001,5.0,0.6138455400000001,风险控制卖出
2024-11-14 00:00:00,000157,000157,BUY,7.177169999999999,46587,334362.81879,100.30884563699999,0.0,MA5上穿MA20
2024-11-14 00:00:00,000625,000625,BUY,14.534519999999999,12066,175373.51831999997,52.61205549599999,0.0,MA5上穿MA20
2024-11-14 00:00:00,600221,600221,BUY,1.7317299999999998,53126,91999.88797999998,27.599966393999992,0.0,MA5上穿MA20
2024-11-14 00:00:00,600988,600988,BUY,17.177159999999997,2809,48250.64243999999,14.475192731999995,0.0,RSI超卖
2024-11-14 00:00:00,000921,000921,BUY,30.29026,835,25292.3671,7.58771013,0.0,MA5上穿MA20
2024-11-14 00:00:00,002456,002456,BUY,16.18617,820,13272.6594,5.0,0.0,MA5上穿MA20
2024-11-14 00:00:00,002583,002583,BUY,21.37135,326,6967.0601,5.0,0.0,MA5上穿MA20
2024-11-14 00:00:00,600031,600031,BUY,18.5185,197,3648.1445,5.0,0.0,MA5上穿MA20
2024-11-14 00:00:00,600406,600406,BUY,26.44642,72,1904.14224,5.0,0.0,MA5上穿MA20
2024-11-14 00:00:00,600839,600839,BUY,13.813799999999999,73,1008.4073999999999,5.0,0.0,MA5上穿MA20
2024-11-15 00:00:00,002583,002583,SELL,19.920060000000003,1071,21334.384260000003,6.400315278,21.334384260000004,风险控制卖出
2024-11-15 00:00:00,601126,601126,SELL,17.46252,983,17165.657160000002,5.1496971480000004,17.165657160000002,风险控制卖出
2024-11-15 00:00:00,000157,000157,SELL,7.00299,46587,326248.29513,97.87448853899998,326.24829513,风险控制卖出
2024-11-15 00:00:00,000157,000157,BUY,7.017009999999999,24752,173685.03152,52.10550945599999,0.0,MA5上穿MA20
